method,offset,target,flowdroid-trans,flowdroid-direct,flowdroid-trans#depth_from_main,flowdroid-trans#src_node_in_deg,flowdroid-trans#dest_node_out_deg,flowdroid-trans#dest_node_in_deg,flowdroid-trans#src_node_out_deg,flowdroid-trans#repeated_edges,flowdroid-trans#node_disjoint_paths_from_main,flowdroid-trans#edge_disjoint_paths_from_main,flowdroid-trans#fanout,flowdroid-trans#graph_node_count,flowdroid-trans#graph_edge_count,flowdroid-trans#graph_avg_deg,flowdroid-trans#graph_avg_edge_fanout,flowdroid-direct#depth_from_main,flowdroid-direct#src_node_in_deg,flowdroid-direct#dest_node_out_deg,flowdroid-direct#dest_node_in_deg,flowdroid-direct#src_node_out_deg,flowdroid-direct#repeated_edges,flowdroid-direct#node_disjoint_paths_from_main,flowdroid-direct#edge_disjoint_paths_from_main,flowdroid-direct#fanout,flowdroid-direct#graph_node_count,flowdroid-direct#graph_edge_count,flowdroid-direct#graph_avg_deg,flowdroid-direct#graph_avg_edge_fanout,wiretap
<d.f0$a: d.f0$a c()>,0,"<d.f0$a: d.f0$a f(java.lang.String,d.g0)>",1.0,1.0,8.0,1.0,8.0,7.0,1.0,1.0,1.0,-1.0,1.0,17841.0,120525.0,6.755506978308391,161.0051607550301,8.0,1.0,8.0,7.0,1.0,1.0,1.0,-1.0,1.0,17841.0,120525.0,6.755506978308391,161.0051607550301,1
"<com.worklight.e.n.f: void I0(java.lang.String,java.util.Map,java.util.HashMap,com.worklight.e.e,boolean,boolean,com.worklight.e.m.o)>",0,<com.worklight.e.i: void <clinit>()>,1.0,1.0,7.0,5.0,6.0,15.0,673.0,1.0,1.0,-1.0,673.0,17841.0,120525.0,6.755506978308391,161.0051607550301,7.0,5.0,6.0,15.0,673.0,1.0,1.0,-1.0,673.0,17841.0,120525.0,6.755506978308391,161.0051607550301,0
<com.worklight.e.p.e: java.util.List d(java.util.List)>,0,<com.worklight.e.p.g$a: java.lang.Object next()>,1.0,1.0,11.0,1.0,1.0,267.0,38.0,1.0,1.0,-1.0,38.0,17841.0,120525.0,6.755506978308391,161.0051607550301,11.0,1.0,1.0,267.0,38.0,1.0,1.0,-1.0,38.0,17841.0,120525.0,6.755506978308391,161.0051607550301,0
<com.worklight.b.a: void h0(android.content.Context)>,0,<com.worklight.b.a: void l0(boolean)>,1.0,1.0,3.0,2.0,5.0,2.0,39.0,1.0,1.0,-1.0,39.0,17841.0,120525.0,6.755506978308391,161.0051607550301,3.0,2.0,5.0,2.0,39.0,1.0,1.0,-1.0,39.0,17841.0,120525.0,6.755506978308391,161.0051607550301,1
<e.o: long D()>,0,<e.o: void A(long)>,1.0,1.0,9.0,1.0,2.0,12.0,9.0,1.0,1.0,-1.0,9.0,17841.0,120525.0,6.755506978308391,161.0051607550301,9.0,1.0,2.0,12.0,9.0,1.0,1.0,-1.0,9.0,17841.0,120525.0,6.755506978308391,161.0051607550301,1
"<com.worklight.androidgap.plugin.WLInitializationPlugin: java.lang.Object onMessage(java.lang.String,java.lang.Object)>",0,<com.worklight.b.c: java.lang.String A()>,1.0,1.0,5.0,1.0,19.0,1.0,10.0,1.0,1.0,-1.0,10.0,17841.0,120525.0,6.755506978308391,161.0051607550301,5.0,1.0,19.0,1.0,10.0,1.0,1.0,-1.0,10.0,17841.0,120525.0,6.755506978308391,161.0051607550301,1
<d.z: java.util.List i()>,0,"<d.l0.e: int l(java.lang.String,int,int,char)>",1.0,1.0,7.0,2.0,1.0,4.0,8.0,1.0,1.0,-1.0,8.0,17841.0,120525.0,6.755506978308391,161.0051607550301,7.0,2.0,1.0,4.0,8.0,1.0,1.0,-1.0,8.0,17841.0,120525.0,6.755506978308391,161.0051607550301,1
<androidx.appcompat.app.g: boolean m0(androidx.appcompat.app.g$u)>,0,<androidx.appcompat.view.menu.g: void <init>(android.content.Context)>,1.0,1.0,5.0,1.0,9.0,8.0,20.0,1.0,1.0,-1.0,20.0,17841.0,120525.0,6.755506978308391,161.0051607550301,5.0,1.0,9.0,8.0,20.0,1.0,1.0,-1.0,20.0,17841.0,120525.0,6.755506978308391,161.0051607550301,1
<d.l0.h.c: d.p a(javax.net.ssl.SSLSocket)>,0,<d.p: boolean c(javax.net.ssl.SSLSocket)>,1.0,1.0,16.0,1.0,3.0,2.0,29.0,1.0,1.0,-1.0,29.0,17841.0,120525.0,6.755506978308391,161.0051607550301,16.0,1.0,3.0,2.0,29.0,1.0,1.0,-1.0,29.0,17841.0,120525.0,6.755506978308391,161.0051607550301,1
<androidx.fragment.app.n: void <init>()>,0,<androidx.fragment.app.n$e: void <init>(androidx.fragment.app.n)>,1.0,1.0,4.0,1.0,1.0,1.0,17.0,1.0,1.0,-1.0,17.0,17841.0,120525.0,6.755506978308391,161.0051607550301,4.0,1.0,1.0,1.0,17.0,1.0,1.0,-1.0,17.0,17841.0,120525.0,6.755506978308391,161.0051607550301,1
